ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text",Countries,Durations,Ecoregions,Heights,"Light Requirements","Plant Types","Seasons of Interest","Water Needs","Scientific Name",Countries,"Season of Interest","Height Range",Min-Height,"Max Height","Min Spread","Max Spread","Plant Gallery"
11224,"Swamp Sunflower","This late-blooming sunflower is an important resource of food in the fall. This species is deer-resistant, should be grown with support, and is branching when pruned in early summer.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/swamp-sunflower/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-angustifolius-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-angustifolius.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-angustifolius.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-angustifolius-1.png,Helianthus-angustifolius-inat.jpg|Helianthus-angustifolius.jpg|Helianthus-angustifolius.png|Helianthus-angustifolius-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-angustifolius-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-angustifolius.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-angustifolius.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-angustifolius-1.png,12788|12789|12790|12791,Helianthus-angustifolius-inat.jpg|Helianthus-angustifolius.jpg|Helianthus-angustifolius.png|Helianthus-angustifolius-1.png,|||,|||,|||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-angustifolius-inat.jpg,,,,,,,,,"United States",Perennial,"8.1 - Mixed Wood Plains (USA)|8.3 - SE USA Plains|8.5 - Mississippi Alluvial &amp; SE USA Coastal Plains","5–7 ft|7–10 ft","Full Sun|Partial Sun","Container Friendly|Flower",Fall,Average|High,"Helianthus angustifolius","United States",Fall,"5–7 ft|7–10 ft",5,8,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-angustifolius-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-angustifolius.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-angustifolius.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-angustifolius-1.png
11225,"Common Sunflower","These tall and showy flowers are easy and fun to grow, and the seeds are great for birds. Put only one plant in each pot and provide support as the plant grows. Noxious in TX, MN, and IW.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/common-sunflower/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-annuus-2.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-annuus-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-annuus.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-annuus.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-annuus-1.png,Helianthus-annuus-2.jpg|Helianthus-annuus-inat.jpg|Helianthus-annuus.jpg|Helianthus-annuus.png|Helianthus-annuus-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-annuus-2.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-annuus-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-annuus.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-annuus.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-annuus-1.png,12792|12793|12794|12795|12796,Helianthus-annuus-2.jpg|Helianthus-annuus-inat.jpg|Helianthus-annuus.jpg|Helianthus-annuus.png|Helianthus-annuus-1.png,||||,||||,||||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-annuus-2.jpg,,,,,,,,,"United States",Annual,"8.2 - Central USA Plains|9.2 - Temperate Prairies|9.3 - West-Central Semi-Arid Prairies|11.1 - Mediterranean California","3–4 ft|4–5 ft|5–7 ft|7–10 ft|10–15 ft","Full Sun","Container Friendly|Flower","Mid-Late Summer",Average|Low,"Helianthus annuus","United States","Mid-Late Summer","3–4 ft|4–5 ft|5–7 ft|7–10 ft|10–15 ft",3,10,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-annuus-2.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-annuus-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-annuus.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-annuus.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-annuus-1.png
11226,"Woodland Sunflower","This sunflower produces a profusion of 2-inch-across yellow flowers that are attractive to many species. This plant is deer-resistant, relatively pest and disease-free, and can be divided every few years.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/woodland-sunflower/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-divaricatus-flickr.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-divaricatus.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-divaricatus.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-divaricatus-1.png,Helianthus-divaricatus-flickr.jpg|Helianthus-divaricatus.jpg|Helianthus-divaricatus.png|Helianthus-divaricatus-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-divaricatus-flickr.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-divaricatus.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-divaricatus.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-divaricatus-1.png,12797|12798|12799|12800,Helianthus-divaricatus-flickr.jpg|Helianthus-divaricatus.jpg|Helianthus-divaricatus.png|Helianthus-divaricatus-1.png,|||,|||,|||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-divaricatus-flickr.jpg,,,,,,,,,"United States",Perennial,"8.1 - Mixed Wood Plains (USA)|8.2 - Central USA Plains|8.3 - SE USA Plains|8.4 - Ozark/Ouachita-Appalachian Forests","2–3 ft|3–4 ft|4–5 ft|5–7 ft","Partial Sun","Container Friendly|Flower","Summer through Fall",Low,"Helianthus divaricatus","United States","Summer through Fall","2–3 ft|3–4 ft|4–5 ft|5–7 ft",2,6,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-divaricatus-flickr.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-divaricatus.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-divaricatus.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-divaricatus-1.png
11227,"Ashy Sunflower","The smaller alternative to the Giant Sunflower, this plant produces 4-inch-wide flowers while only reaching a maximum height of 2-4 feet. The seeds provide food for birds in the late fall.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/ashy-sunflower/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-mollis-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-mollis.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-mollis-1.png,Helianthus-mollis-inat.jpg|Helianthus-mollis.png|Helianthus-mollis-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-mollis-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-mollis.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-mollis-1.png,12801|12802|12803,Helianthus-mollis-inat.jpg|Helianthus-mollis.png|Helianthus-mollis-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-mollis-inat.jpg,,,,,,,,,"United States",Perennial,"8.2 - Central USA Plains|9.2 - Temperate Prairies|9.3 - West-Central Semi-Arid Prairies","2–3 ft|3–4 ft|4–5 ft","Full Sun","Container Friendly|Flower","Summer through Fall",Average|Low,"Helianthus mollis","United States","Summer through Fall","2–3 ft|3–4 ft|4–5 ft",2,4,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-mollis-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-mollis.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-mollis-1.png
11228,"Nuttall's Sunflower","This late-season flowering plant is an important source of nectar for migrating Monarch Butterflies in the fall and other pollinators. The seeds attract many birds and are favored by goldfinches.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/nuttalls-sunflower/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-nuttallii-flickr.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-nuttallii.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-nuttallii-1.png,Helianthus-nuttallii-flickr.jpg|Helianthus-nuttallii.png|Helianthus-nuttallii-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-nuttallii-flickr.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-nuttallii.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helianthus-nuttallii-1.png,12804|12805|12806,Helianthus-nuttallii-flickr.jpg|Helianthus-nuttallii.png|Helianthus-nuttallii-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-nuttallii-flickr.jpg,,,,,,,,,"United States",Perennial,"9.2 - Temperate Prairies|10.1 - Cold Deserts|11.1 - Mediterranean California|12.1 - Western Sierra Madre Piedmont","3–4 ft|4–5 ft|5–7 ft|7–10 ft","Full Sun","Container Friendly|Flower",Fall,Average|High,"Helianthus nuttallii","United States",Fall,"3–4 ft|4–5 ft|5–7 ft|7–10 ft",3,8,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-nuttallii-flickr.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-nuttallii.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helianthus-nuttallii-1.png
11229,"Hairy False Goldenaster","This plant blooms 3-4 months starting in late spring. The bright yellow flowers produce a sage-like aroma and attract butterflies. It is drought-tolerant and can thrive in poor soil as long as it is well-draining.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/hairy-false-goldenaster/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Heterotheca-villosa-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Heterotheca-villosa.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Heterotheca-villosa-1.png,Heterotheca-villosa-inat.jpeg|Heterotheca-villosa.png|Heterotheca-villosa-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Heterotheca-villosa-inat.jpeg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Heterotheca-villosa.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Heterotheca-villosa-1.png,12807|12808|12809,Heterotheca-villosa-inat.jpeg|Heterotheca-villosa.png|Heterotheca-villosa-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Heterotheca-villosa-inat.jpeg,,,,,,,,,"United States",Perennial,"6.2 - Western Cordillera|9.3 - West-Central Semi-Arid Prairies|10.1 - Cold Deserts|13.1 - Upper Gila Mountains","&lt; 1 ft|1–2 ft|2–3 ft|3–4 ft","Full Sun","Container Friendly|Flower|Groundcover","Late Spring through Fall",Low,"Heterotheca villosa","United States","Late Spring through Fall","&lt; 1 ft|1–2 ft|2–3 ft|3–4 ft",0.67,3,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Heterotheca-villosa-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Heterotheca-villosa.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Heterotheca-villosa-1.png
11230,"Silvery Lupine","This species has stunning silvery-green leaves with spikes of blue to violet flowers. They are particularly attractive to hummingbirds and butterflies. Plant in a deep pot due to long roots.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/silvery-lupine/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Lupinus-argenteus-flickr-scaled-1.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Lupinus-argenteus.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Lupinus-argenteus-1.png,Lupinus-argenteus-flickr-scaled-1.jpg|Lupinus-argenteus.png|Lupinus-argenteus-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Lupinus-argenteus-flickr-scaled-1.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Lupinus-argenteus.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Lupinus-argenteus-1.png,12810|12811|12812,"<i>Lupinus argenteus</i> var. <i>depressus</i>|Lupinus-argenteus.png|Lupinus-argenteus-1.png",||,"<i>Lupinus argenteus</i> var. <i>depressus</i>, Red Canyon in the southeastern foothills of the Windriver Mountains, 42.6732 -108.6541, Fremont County, Wyoming, 9 Jun 2022.||",||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Lupinus-argenteus-flickr-scaled-1.jpg,,,,,,,,,"United States",Perennial,"6.2 - Western Cordillera|10.1 - Cold Deserts|12.1 - Western Sierra Madre Piedmont|13.1 - Upper Gila Mountains","1–2 ft|2–3 ft|3–4 ft","Full Sun","Container Friendly|Flower",Summer,Low,"Lupinus argenteus","United States",Summer,"1–2 ft|2–3 ft|3–4 ft",1,3,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Lupinus-argenteus-flickr-scaled-1.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Lupinus-argenteus.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Lupinus-argenteus-1.png
11231,"Tahoka Daisy","This species has striking purple flowers and fern-like foliage. It has no serious pests or diseases, and is particularly attractive to butterflies.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/tahoka-daisy/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia-1.png,Machaeranthera-tanacetifolia-inat.jpeg|Machaeranthera-tanacetifolia.jpg|Machaeranthera-tanacetifolia.png|Machaeranthera-tanacetifolia-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia-inat.jpeg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia-1.png,12813|12814|12815|12816,Machaeranthera-tanacetifolia-inat.jpeg|Machaeranthera-tanacetifolia.jpg|Machaeranthera-tanacetifolia.png|Machaeranthera-tanacetifolia-1.png,|||,|||,|||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia-inat.jpeg,,,,,,,,,"United States",Annual,"10.2 - Warm Deserts|12.1 - Western Sierra Madre Piedmont|13.1 - Upper Gila Mountains","&lt; 1 ft|1–2 ft|2–3 ft","Full Sun|Partial Sun","Container Friendly|Flower","Late Summer through Fall",Average|Low,"Machaeranthera tanacetifolia","United States","Late Summer through Fall","&lt; 1 ft|1–2 ft|2–3 ft",0.5,2,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Machaeranthera-tanacetifolia-1.png
11232,"Common Evening Primrose","This fragrant flower produces a profusion of yellow flowers that open in the evening and close in the morning. This species blooms in its second year, and the whole plant is edible.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/common-evening-primrose/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Oenothera-biennis-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Oenothera-biennis.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Oenothera-biennis.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Oenothera-biennis-1.png,Oenothera-biennis-inat.jpg|Oenothera-biennis.jpg|Oenothera-biennis.png|Oenothera-biennis-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Oenothera-biennis-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Oenothera-biennis.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Oenothera-biennis.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Oenothera-biennis-1.png,12817|12818|12819|12820,Oenothera-biennis-inat.jpg|Oenothera-biennis.jpg|Oenothera-biennis.png|Oenothera-biennis-1.png,|||,|||,|||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Oenothera-biennis-inat.jpg,,,,,,,,,"Canada|United States",Perennial,"5.2 - Mixed Wood Shield|5.3 - Atlantic Highlands|8.1 - Mixed Wood Plains (USA)|8.1 - Mixed Wood Plains (Canada)|8.2 - Central USA Plains|8.3 - SE USA Plains|8.4 - Ozark/Ouachita-Appalachian Forests|8.5 - Mississippi Alluvial &amp; SE USA Coastal Plains|9.2 - Temperate Prairies","3–4 ft|4–5 ft|5–7 ft","Full Sun|Partial Sun","Container Friendly|Flower","Summer through Fall",Low|Average,"Oenothera biennis","United States|Canada","Summer through Fall","3–4 ft|4–5 ft|5–7 ft",3,5,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Oenothera-biennis-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Oenothera-biennis.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Oenothera-biennis.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Oenothera-biennis-1.png
11233,"Coast Phacelia","This unique purple flower is a valuable food source for the endangered Mission blue butterfly as well as many other beneficial insects. The flowers persist even in periods of drought.",,"2025-06-09 10:34:11",plant,https://homegrownnationalpark.org/plant/coast-phacelia/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-californica-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-californica.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-californica-1.png,Phacelia-californica-inat.jpg|Phacelia-californica.png|Phacelia-californica-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Phacelia-californica-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Phacelia-californica.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Phacelia-californica-1.png,12821|12822|12823,Phacelia-californica-inat.jpg|Phacelia-californica.png|Phacelia-californica-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-californica-inat.jpg,,,,,,,,,"United States",Perennial,"7.1 - Marine West Coast Forests (Lower 48)","&lt; 1 ft|1–2 ft|2–3 ft","Full Sun|Partial Sun","Container Friendly|Flower","Spring through Summer",Low,"Phacelia californica","United States","Spring through Summer","&lt; 1 ft|1–2 ft|2–3 ft",0.5,2,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-californica-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-californica.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-californica-1.png
11234,"Lacy Phacelia or Fiddleneck","This unique flower is a favorite of bees and can bloom for 5 months. This species is deer-resistant, relatively pest and disease-free, and self-seeds. The stem bristles can be mildly irritating.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/lacy-phacelia-or-fiddleneck/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-tanacetifolia-2.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-tanacetifolia-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-tanacetifolia.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-tanacetifolia.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-tanacetifolia-1.png,Phacelia-tanacetifolia-2.jpg|Phacelia-tanacetifolia-inat.jpg|Phacelia-tanacetifolia.jpg|Phacelia-tanacetifolia.png|Phacelia-tanacetifolia-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Phacelia-tanacetifolia-2.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Phacelia-tanacetifolia-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Phacelia-tanacetifolia.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Phacelia-tanacetifolia.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Phacelia-tanacetifolia-1.png,12824|12825|12826|12827|12828,Phacelia-tanacetifolia-2.jpg|Phacelia-tanacetifolia-inat.jpg|Phacelia-tanacetifolia.jpg|Phacelia-tanacetifolia.png|Phacelia-tanacetifolia-1.png,||||,||||,||||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-tanacetifolia-2.jpg,,,,,,,,,"United States",Annual,"11.1 - Mediterranean California","1–2 ft|2–3 ft|3–4 ft|4–5 ft","Full Sun","Container Friendly|Flower","Late Spring through Fall",Low,"Phacelia tanacetifolia","United States","Late Spring through Fall","1–2 ft|2–3 ft|3–4 ft|4–5 ft",1,4,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-tanacetifolia-2.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-tanacetifolia-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-tanacetifolia.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-tanacetifolia.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Phacelia-tanacetifolia-1.png
